30866.00	141	542	17122	76940.000000	1641970451	256.238841	-37.864414	0.066600	4245.000000	9.450000
30548.00	141	543	17122	77260.000000	1641970721	256.217807	-37.895444	0.066600	1329.000000	7.590000
30492.00	141	544	17122	77324.000000	1641971071	256.198778	-37.885471	0.066600	962.000000	5.560000
30878.00	141	545	17122	76940.000000	1641971096	245.322315	-15.736647	0.066600	4061.000000	6.880000
30880.00	141	546	17122	76940.000000	1641971096	256.225869	-37.878332	0.066600	6481.000000	11.610000
30044.00	141	547	17122	77780.000000	1641973321	308.227494	41.014535	0.066600	907.000000	5.700000
29802.00	141	548	17122	78036.000000	1641974601	308.179493	40.996479	0.066600	920.000000	5.890000
30060.00	141	549	17122	77780.000000	1641974646	274.213936	-14.060913	0.066600	2753.000000	7.730000
30062.00	141	550	17122	77780.000000	1641974651	308.203459	41.022407	0.066600	3665.000000	9.390000
30066.00	141	551	17122	77780.000000	1641974651	284.926710	8.234670	0.066600	2223.000000	5.050000
29748.00	141	552	17122	78100.000000	1641974921	308.228649	40.988436	0.066600	995.000000	6.370000
29762.00	141	553	17122	78100.000000	1641976236	308.228640	40.992436	0.066600	3686.000000	10.260000
29446.00	141	554	17122	78420.000000	1641976521	308.242547	41.043452	0.066600	913.000000	6.040000
29256.00	141	555	17122	78612.000000	1641977481	308.260426	41.060573	0.066600	995.000000	6.410000
29460.00	141	556	17122	78420.000000	1641977841	288.992126	10.963445	0.066600	2849.000000	6.370000
29462.00	141	557	17122	78420.000000	1641977841	308.214427	41.042519	0.066600	3688.000000	10.070000
29144.00	141	558	17122	78740.000000	1641978116	308.213553	41.029418	0.066600	994.000000	6.210000
30106.00	141	559	17122	77780.000000	1641978576	274.217817	-14.048807	0.066600	6701.000000	8.480000
30110.00	141	560	17122	77780.000000	1641978581	288.972026	10.962517	0.066600	8350.000000	8.380000
30112.00	141	561	17122	77780.000000	1641978581	299.807440	35.255174	0.066600	8525.000000	8.750000
30114.00	141	562	17122	77780.000000	1641978581	308.212470	41.020517	0.066600	12551.000000	14.540000
30116.00	141	563	17122	77780.000000	1641978586	277.620769	-23.793795	0.066600	3736.000000	5.200000
28932.00	141	564	17122	78980.000000	1641982176	299.743515	35.251092	0.066600	1802.000000	6.480000
28152.00	141	565	17122	79764.000000	1641984816	83.857882	22.029167	0.066600	1786.000000	7.340000
28154.00	141	566	17122	79764.000000	1641984836	83.857882	22.029167	0.066600	1786.000000	7.340000
25216.00	141	567	17122	82756.000000	1641999526	299.802399	35.276168	0.066600	1928.000000	5.520000
24596.00	141	568	17122	83396.000000	1642002721	299.829386	35.290103	0.066600	1904.000000	6.120000
25240.00	141	569	17122	82756.000000	1642002871	299.810380	35.288179	0.066600	5612.000000	8.000000
23492.00	141	570	17122	84516.000000	1642007001	308.255500	41.023468	0.066600	901.000000	5.390000
23302.00	141	571	17122	84708.000000	1642007961	308.277462	41.050494	0.066600	1113.000000	6.620000
23500.00	141	572	17122	84516.000000	1642008316	308.262610	41.021576	0.066600	4117.000000	9.750000
23122.00	141	573	17122	84900.000000	1642008921	308.265576	40.990580	0.066600	968.000000	5.690000
23198.00	141	574	17122	84836.000000	1642009926	308.269617	41.020584	0.066600	3336.000000	8.360000
22886.00	141	575	17122	85156.000000	1642011551	308.277518	41.023494	0.066600	3335.000000	8.130000
23530.00	141	576	17122	84516.000000	1642011591	308.269615	41.021584	0.066600	10784.000000	12.530000
22392.00	141	577	17122	85660.000000	1642012721	83.869891	22.032150	0.066600	5380.000000	20.770000
22394.00	141	578	17122	85660.000000	1642012726	83.870891	22.032148	0.066600	5436.000000	21.230000
22332.00	141	579	17122	85724.000000	1642013046	83.873896	22.035144	0.066600	5088.000000	20.270000
22334.00	141	580	17122	85724.000000	1642013046	83.874796	22.035142	0.066600	5139.000000	20.800000
22274.00	141	581	17122	85788.000000	1642013366	83.883793	22.033229	0.066600	5391.000000	21.650000
22276.00	141	582	17122	85788.000000	1642013366	83.882892	22.032131	0.066600	5458.000000	22.090000
22214.00	141	583	17122	85852.000000	1642013681	83.865775	22.023156	0.066600	4751.000000	20.390000
22216.00	141	584	17122	85852.000000	1642013686	83.865773	22.022256	0.066600	4821.000000	21.140000
18808.00	141	585	17123	8324.000000	1642059356	299.765568	35.232022	0.066600	1277.000000	5.290000
18502.00	141	586	17123	8644.000000	1642060966	299.769484	35.225027	0.066600	1586.000000	6.720000
18824.00	141	587	17123	8324.000000	1642061061	299.769476	35.229027	0.066600	2857.000000	7.780000
12912.00	141	588	17123	14348.000000	1642089481	308.229484	41.023439	0.066600	2969.000000	8.330000
12600.00	141	589	17123	14668.000000	1642091086	308.237545	41.045549	0.066600	2236.000000	6.810000
12300.00	141	590	17123	14988.000000	1642092691	288.999170	10.939557	0.066600	2112.000000	4.820000
12306.00	141	591	17123	14988.000000	1642092691	308.220600	41.012529	0.066600	2007.000000	5.900000
11994.00	141	592	17123	15308.000000	1642094276	288.980055	11.017530	0.066600	2241.000000	5.490000
12956.00	141	593	17123	14348.000000	1642094661	288.965056	11.015409	0.066600	8756.000000	7.660000
12960.00	141	594	17123	14348.000000	1642094666	308.237580	41.028449	0.066600	9254.000000	11.040000
11520.00	141	595	17123	15796.000000	1642096721	308.200550	40.980406	0.066600	3497.000000	8.670000
11522.00	141	596	17123	15796.000000	1642096726	299.854729	35.174137	0.066600	3038.000000	7.280000
11212.00	141	597	17123	16116.000000	1642098321	308.259569	41.042575	0.066600	3685.000000	8.690000
11214.00	141	598	17123	16116.000000	1642098321	299.848679	35.146130	0.066600	2554.000000	6.180000
10898.00	141	599	17123	16436.000000	1642098606	308.192617	40.993497	0.066600	1115.000000	6.670000
11542.00	141	600	17123	15796.000000	1642099456	308.218639	40.992427	0.066600	9184.000000	12.360000
11544.00	141	601	17123	15796.000000	1642099456	299.845649	35.161126	0.066600	6855.000000	8.970000
10586.00	141	602	17123	16756.000000	1642100196	83.833781	22.023203	0.066600	1149.000000	10.070000
10524.00	141	603	17123	16820.000000	1642100516	83.854888	22.026172	0.066600	1171.000000	9.840000
10462.00	141	604	17123	16884.000000	1642100836	83.844787	22.026187	0.066600	1047.000000	8.300000
29908.00	141	605	17123	30612.000000	1642170796	299.691558	35.221028	0.066600	1951.000000	7.170000
29910.00	141	606	17123	30612.000000	1642171461	299.693569	35.215931	0.066600	2712.000000	8.210000
27986.00	141	607	17123	32548.000000	1642179161	19.228670	-73.398583	0.066600	852.000000	5.220000
28244.00	141	608	17123	32292.000000	1642179566	19.267664	-73.385602	0.066600	2289.000000	4.960000
33258.00	141	609	17123	33836.000000	1642189176	19.378335	-73.353656	0.066600	3209.000000	4.910000
32116.00	141	610	17123	34996.000000	1642192721	186.908309	-62.853339	0.066600	2008.000000	5.640000
32118.00	141	611	17123	34996.000000	1642192721	170.479377	-60.687744	0.066600	1918.000000	4.910000
31802.00	141	612	17123	35316.000000	1642194321	186.912330	-62.863438	0.066600	1800.000000	5.120000
31292.00	141	613	17123	35828.000000	1642195556	186.831095	-62.861452	0.066600	693.000000	4.330000
31486.00	141	614	17123	35636.000000	1642195921	186.940296	-62.846433	0.066600	2188.000000	5.880000
31174.00	141	615	17123	35956.000000	1642197516	170.544516	-60.716861	0.066600	2409.000000	6.420000
32456.00	141	616	17123	34676.000000	1642197861	186.910217	-62.856338	0.066600	9804.000000	8.800000
32458.00	141	617	17123	34676.000000	1642197866	170.514445	-60.709753	0.066600	9036.000000	8.350000
30720.00	141	618	17123	36444.000000	1642202366	19.398630	-73.437766	0.066600	3981.000000	5.210000
33182.00	141	619	17123	39930.000000	1642217396	135.675725	-40.625661	0.066600	1019.000000	5.390000
33508.00	141	620	17123	39610.000000	1642217961	135.678642	-40.617764	0.066600	1959.000000	6.290000
33510.00	141	621	17123	39610.000000	1642217966	19.467806	-73.371699	0.066600	3068.000000	5.160000
32700.00	141	622	17123	40434.000000	1642219921	170.531504	-60.697758	0.066600	1976.000000	5.450000
32706.00	141	623	17123	40434.000000	1642220961	170.511557	-60.692853	0.066600	3129.000000	6.720000
32708.00	141	624	17123	40434.000000	1642220966	186.887105	-62.798343	0.066600	2509.000000	5.580000
30610.00	141	625	17123	42554.000000	1642229196	256.278916	-37.880258	0.066600	813.000000	5.560000
30548.00	141	626	17123	42618.000000	1642229521	256.276738	-37.846361	0.066600	941.000000	6.910000
30488.00	141	627	17123	42682.000000	1642229836	256.287903	-37.873345	0.066600	754.000000	5.380000
30426.00	141	628	17123	42746.000000	1642230161	256.248853	-37.856301	0.066600	968.000000	6.720000
30428.00	141	629	17123	42746.000000	1642230161	186.848123	-62.832350	0.066600	1096.000000	6.400000
30368.00	141	630	17123	42810.000000	1642230516	256.268842	-37.849373	0.066600	1008.000000	7.140000
30626.00	141	631	17123	42554.000000	1642230566	256.265767	-37.860377	0.066600	4362.000000	13.290000
30636.00	141	632	17123	42554.000000	1642230566	250.473031	-53.793637	0.066600	2038.000000	4.870000
30638.00	141	633	17123	42554.000000	1642230571	186.884247	-62.857444	0.066600	3280.000000	8.150000
30314.00	141	634	17123	42882.000000	1642230841	256.282934	-37.887252	0.066600	673.000000	4.730000
30254.00	141	635	17123	42946.000000	1642231161	256.201916	-37.889369	0.066600	1041.000000	7.330000
30194.00	141	636	17123	43010.000000	1642231476	256.282837	-37.845352	0.066600	736.000000	5.410000
30132.00	141	637	17123	43074.000000	1642231796	256.244831	-37.847307	0.066600	796.000000	5.340000
30326.00	141	638	17123	42882.000000	1642232166	256.247776	-37.866303	0.066600	3659.000000	9.970000
30328.00	141	639	17123	42882.000000	1642232166	250.524101	-53.827466	0.066600	2277.000000	5.670000
30330.00	141	640	17123	42882.000000	1642232171	186.925365	-62.857437	0.066600	2625.000000	6.370000
30014.00	141	641	17123	43202.000000	1642232436	256.222792	-37.876439	0.066600	736.000000	5.040000
30664.00	141	642	17123	42554.000000	1642232966	256.253770	-37.863394	0.066600	9211.000000	14.950000
30666.00	141	643	17123	42554.000000	1642232966	250.494037	-53.816508	0.066600	5225.000000	7.170000
30668.00	141	644	17123	42554.000000	1642232971	186.869101	-62.853347	0.066600	6409.000000	9.000000
30040.00	141	645	17123	45506.000000	1642243961	83.873925	22.039245	0.066600	1533.000000	12.770000
29978.00	141	646	17123	45570.000000	1642244276	83.865816	22.034157	0.066600	1595.000000	13.400000
29916.00	141	647	17123	45634.000000	1642244596	83.857919	22.036268	0.066600	1388.000000	12.060000
29854.00	141	648	17123	45698.000000	1642244921	83.860886	22.017164	0.066600	1478.000000	12.110000
29802.00	141	649	17123	45762.000000	1642245236	83.850803	22.027279	0.066600	1550.000000	12.800000
30060.00	141	650	17123	45506.000000	1642245276	83.861910	22.031162	0.066600	7467.000000	20.180000
29742.00	141	651	17123	45826.000000	1642245556	83.855917	22.035171	0.066600	1575.000000	13.340000
29680.00	141	652	17123	45890.000000	1642246081	83.863920	22.036259	0.066600	2056.000000	13.790000
29580.00	141	653	17123	45994.000000	1642246396	83.866915	22.033255	0.066600	1493.000000	11.750000
29518.00	141	654	17123	46058.000000	1642246716	83.868815	22.033252	0.066600	1383.000000	11.420000
29456.00	141	655	17123	46122.000000	1642247046	83.860926	22.040164	0.066600	1506.000000	12.650000
29760.00	141	656	17123	45826.000000	1642247116	83.864918	22.035158	0.066600	7981.000000	20.300000
29402.00	141	657	17123	46186.000000	1642247356	83.877834	22.044239	0.066600	1553.000000	13.270000
29340.00	141	658	17123	46250.000000	1642247681	83.861926	22.040162	0.066600	1589.000000	12.220000
30088.00	141	659	17123	45506.000000	1642247971	83.863917	22.035159	0.066600	18513.000000	22.770000
28408.00	141	660	17123	47202.000000	1642252451	184.432670	17.577104	0.066600	975.000000	5.760000
27718.00	141	661	17123	47906.000000	1642255961	256.234708	-37.837422	0.066600	1248.000000	6.200000
27656.00	141	662	17123	47970.000000	1642256286	256.277720	-37.837360	0.066600	964.000000	4.860000
27658.00	141	663	17123	47970.000000	1642256286	267.253957	-24.802148	0.066600	1266.000000	6.170000
27438.00	141	664	17123	48194.000000	1642257401	186.927269	-62.852438	0.066600	1042.000000	5.920000
27316.00	141	665	17123	48322.000000	1642258041	187.019607	-62.821421	0.066600	950.000000	5.390000
27256.00	141	666	17123	48386.000000	1642258361	170.490392	-60.704850	0.066600	695.000000	4.260000
27514.00	141	667	17123	48130.000000	1642258401	186.825070	-62.845455	0.066600	3530.000000	8.580000
27516.00	141	668	17123	48130.000000	1642258401	170.481438	-60.734847	0.066600	1974.000000	4.800000
27204.00	141	669	17123	48450.000000	1642259996	186.818061	-62.858457	0.066600	2863.000000	6.800000
26758.00	141	670	17123	48898.000000	1642261086	256.201822	-37.847369	0.066600	867.000000	4.840000
26760.00	141	671	17123	48898.000000	1642261086	186.785865	-62.853362	0.066600	1479.000000	7.140000
26668.00	141	672	17123	48994.000000	1642261401	186.862094	-62.866349	0.066600	1123.000000	6.800000
27536.00	141	673	17123	48130.000000	1642261786	256.234745	-37.853322	0.066600	4540.000000	6.390000
27538.00	141	674	17123	48130.000000	1642261791	250.561990	-53.767413	0.066600	5017.000000	5.950000
27540.00	141	675	17123	48130.000000	1642261791	186.821971	-62.857456	0.066600	9764.000000	11.560000
27542.00	141	676	17123	48130.000000	1642261791	170.464404	-60.724743	0.066600	5625.000000	7.230000
27552.00	141	677	17123	48130.000000	1642261796	248.501846	-67.448431	0.066600	4718.000000	5.590000
25656.00	141	678	17123	50050.000000	1642268206	308.227540	41.000541	0.066600	3094.000000	7.490000
25302.00	141	679	17123	50410.000000	1642269796	308.202467	41.026412	0.066600	2696.000000	6.910000
24984.00	141	680	17123	50730.000000	1642270076	308.226414	41.061540	0.066600	852.000000	5.130000
25670.00	141	681	17123	50050.000000	1642271361	308.247615	41.020564	0.066600	8149.000000	10.510000
24538.00	141	682	17123	51186.000000	1642272356	83.863910	22.029160	0.066600	3437.000000	17.900000
24476.00	141	683	17123	51250.000000	1642272676	83.856803	22.025170	0.066600	3271.000000	16.940000
24414.00	141	684	17123	51314.000000	1642273001	83.871810	22.029148	0.066600	3378.000000	18.560000
24354.00	141	685	17123	51378.000000	1642273326	83.876916	22.032140	0.066600	3420.000000	17.720000
24296.00	141	686	17123	51442.000000	1642273641	83.863891	22.018260	0.066600	3576.000000	17.870000
24556.00	141	687	17123	51186.000000	1642273681	83.866905	22.026155	0.066600	17075.000000	24.960000
24240.00	141	688	17123	51506.000000	1642273961	83.863902	22.024260	0.066600	3320.000000	16.930000
24180.00	141	689	17123	51570.000000	1642274276	83.867915	22.032154	0.066600	3009.000000	16.260000
24118.00	141	690	17123	51634.000000	1642274601	83.859812	22.030266	0.066600	3534.000000	17.580000
24056.00	141	691	17123	51698.000000	1642274921	83.873900	22.023145	0.066600	3429.000000	18.330000
23998.00	141	692	17123	51762.000000	1642275406	83.859808	22.028166	0.066600	4357.000000	17.710000
24256.00	141	693	17123	51506.000000	1642275441	83.864908	22.028158	0.066600	17651.000000	23.940000
23908.00	141	694	17123	51858.000000	1642275716	83.852882	22.013276	0.066600	3391.000000	16.950000
23846.00	141	695	17123	51922.000000	1642276041	83.852898	22.022276	0.066600	3156.000000	17.050000
23786.00	141	696	17123	51986.000000	1642276361	83.858898	22.022267	0.066600	3403.000000	17.360000
24590.00	141	697	17123	51186.000000	1642276471	83.863903	22.025160	0.066600	44657.000000	26.220000
22404.00	141	698	17123	53394.000000	1642283401	256.309912	-37.872214	0.066600	1705.000000	8.520000
22406.00	141	699	17123	53394.000000	1642283406	267.248821	-24.725256	0.066600	1438.000000	7.220000
22344.00	141	700	17123	53458.000000	1642283726	245.350283	-15.622514	0.066600	1358.000000	6.680000
22346.00	141	701	17123	53458.000000	1642283731	256.245846	-37.894406	0.066600	1387.000000	6.790000
22348.00	141	702	17123	53458.000000	1642283731	267.246893	-24.765159	0.066600	1275.000000	6.250000
22286.00	141	703	17123	53522.000000	1642284046	256.261869	-37.859283	0.066600	1273.000000	6.390000
22288.00	141	704	17123	53522.000000	1642284051	267.260965	-24.805138	0.066600	1414.000000	6.660000
22228.00	141	705	17123	53586.000000	1642284361	256.228790	-37.872331	0.066600	1159.000000	5.650000
22230.00	141	706	17123	53586.000000	1642284366	267.241801	-24.714266	0.066600	1300.000000	6.730000
31380.00	141	707	17123	53650.000000	1642284681	256.264782	-37.864379	0.066600	1158.000000	6.030000
31382.00	141	708	17123	53650.000000	1642284686	267.261826	-24.783137	0.066600	1406.000000	7.400000
31640.00	141	709	17123	53394.000000	1642284731	245.331291	-15.630640	0.066600	4881.000000	9.260000
31642.00	141	710	17123	53394.000000	1642284731	256.265800	-37.872277	0.066600	6559.000000	12.460000
31644.00	141	711	17123	53394.000000	1642284736	267.256792	-24.764244	0.066600	6701.000000	12.590000
31646.00	141	712	17123	53394.000000	1642284736	274.258759	-13.994745	0.066600	2907.000000	5.460000
31648.00	141	713	17123	53394.000000	1642285186	245.331291	-15.630640	0.066600	4881.000000	9.260000
31650.00	141	714	17123	53394.000000	1642285186	256.265800	-37.872277	0.066600	6559.000000	12.460000
31652.00	141	715	17123	53394.000000	1642285186	267.256792	-24.764244	0.066600	6701.000000	12.590000
31654.00	141	716	17123	53394.000000	1642285191	274.258759	-13.994745	0.066600	2907.000000	5.460000
30180.00	141	717	17123	54890.000000	1642294456	256.230877	-37.866328	0.066600	1725.000000	3.790000
